"Q26","Q5Post","Student_ID","Q3Post","Q48","Intstr_Gender","Institution_ID","Calc_Grade","Instr_Age","Instr_Prep_Calc","Stud_Work","Stud_Extra","Instr_Withdraw","Instr_Fail","Instr_Pass","Q18Post_AskedQs","Q18Post_Listened","Q18Post_Applications","Q18Post_Time","Q18Post_ProblemSolver","Q18Post_Explanations","Q18Post_Appointments","Q18Post_Discouraged"
2,4,10560,4,2,0,20,NA,40,8,0,0,5,15,80,2,2,2,2,2,6,6,3
4,4,10561,4,2,1,20,NA,40,8,0,3,10,25,65,2,2,6,1,2,2,6,7
4,1,10562,4,3,1,20,NA,40,3,0,13,13,13,74,2,5,2,2,2,5,4,3
4,1,15114,1,3,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
4,1,15115,1,2,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
2,3,10563,2,2,0,20,NA,40,3,18,3,5,15,80,6,2,6,6,2,6,6,7
4,4,10564,4,3,1,20,NA,40,8,0,0,13,13,74,2,2,6,4,2,4,2,7
3,3,10565,4,3,1,20,NA,40,13,13,8,13,13,74,4,2,2,4,6,4,2,4
2,1,15116,1,2,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
3,1,15117,1,2,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,15118,1,3,0,20,NA,40,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,2,10566,3,3,1,20,NA,40,3,0,3,13,13,74,2,4,4,4,4,4,6,7
2,2,10567,3,3,0,20,NA,40,3,0,0,5,15,80,4,2,4,2,4,2,2,7
4,4,10568,3,3,1,20,NA,40,3,8,0,13,13,74,7,7,7,7,3,3,2,2
2,1,15119,1,3,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,15120,1,3,1,20,NA,40,NA,NA,NA,10,25,65,1,1,1,1,1,1,1,1
4,1,15121,1,2,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,10569,4,3,1,20,NA,40,8,8,0,13,13,74,4,3,4,5,5,5,4,5
4,1,15122,1,3,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,10570,4,2,1,20,NA,40,3,0,0,10,25,65,6,6,4,6,6,6,2,7
4,4,10571,4,3,1,20,NA,40,13,0,13,10,25,65,2,6,6,6,6,6,6,7
4,4,10572,4,3,0,20,NA,40,3,0,3,5,15,80,6,6,5,6,6,2,6,7
4,4,10573,4,3,1,20,NA,40,3,0,3,13,13,74,2,4,4,5,5,5,2,3
4,4,10574,4,3,1,20,NA,40,3,0,3,13,13,74,2,3,4,2,2,5,4,6
4,1,15123,1,3,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
2,2,10575,2,2,1,20,NA,40,8,0,3,10,25,65,6,6,6,6,6,6,6,3
2,1,10576,2,3,1,20,NA,40,3,0,0,13,13,74,2,2,2,2,3,2,4,3
4,1,10577,4,3,1,20,NA,40,3,8,0,13,13,74,3,7,4,5,5,5,4,6
3,3,10578,3,2,1,20,NA,40,18,8,3,13,13,74,5,5,4,5,5,5,4,5
4,3,10579,3,3,1,20,NA,40,3,0,18,13,13,74,2,4,2,2,2,2,2,3
3,1,15124,1,3,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
4,4,10580,4,3,1,20,NA,40,13,0,0,13,13,74,3,4,2,3,5,5,2,3
2,1,15125,1,3,1,20,NA,40,NA,NA,NA,10,25,65,1,1,1,1,1,1,1,1
2,3,10581,2,2,1,20,NA,40,3,0,8,13,13,74,2,4,2,4,4,4,2,3
2,3,10582,2,2,1,20,NA,40,3,0,13,13,13,74,2,2,2,4,4,2,2,3
2,4,10583,4,3,1,20,NA,40,3,0,0,13,13,74,3,4,7,7,7,7,4,7
2,1,15126,1,3,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
2,1,15127,1,3,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,4,21328,4,1,1,20,NA,40,3,0,3,10,25,65,6,6,6,5,2,6,2,7
1,4,21329,4,1,1,20,NA,40,8,25.5,3,10,25,65,6,6,6,6,6,6,6,7
1,4,21330,4,1,1,20,NA,40,35,0,8,10,25,65,4,4,4,4,2,2,2,4
1,4,21331,4,1,1,20,NA,40,13,0,8,10,25,65,2,4,4,2,2,2,6,7
1,3,21332,3,1,1,20,NA,33,3,0,3,5,15,80,6,6,6,6,6,6,6,7
1,4,21333,4,1,1,20,NA,40,3,8,8,10,25,65,4,4,4,4,4,4,2,4
1,3,21334,2,1,1,20,NA,40,3,0,8,10,25,65,6,6,6,6,6,6,6,7
1,2,21335,4,1,1,20,NA,33,8,8,3,5,15,80,2,6,6,6,6,6,6,7
1,1,21336,4,1,1,20,NA,40,8,0,13,10,25,65,6,6,6,2,2,6,6,7
1,4,21337,4,1,1,20,NA,40,3,0,3,13,13,74,2,2,4,3,5,5,2,7
1,4,21338,4,1,1,20,NA,40,8,0,8,13,13,74,4,4,2,5,5,4,2,5
1,3,21339,4,1,1,20,NA,40,13,0,3,10,25,65,6,6,6,5,4,2,6,4
1,1,23315,1,1,0,20,NA,40,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
4,1,23316,1,1,1,20,NA,40,NA,NA,NA,10,25,65,1,1,1,1,1,1,1,1
1,1,23317,1,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,1,23318,1,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,1,23319,1,1,1,20,NA,33,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
1,4,24426,4,1,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
1,3,24427,2,1,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
1,1,24428,3,1,1,20,NA,40,NA,NA,NA,13,13,74,1,1,1,1,1,1,1,1
1,3,24429,4,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,1,24430,3,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,1,24431,3,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,1,24432,3,1,1,20,NA,NA,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
1,4,24433,4,1,1,20,NA,33,NA,NA,NA,5,15,80,1,1,1,1,1,1,1,1
1,4,24434,4,1,1,20,NA,33,NA,NA,NA,5,15,80,2,4,2,2,5,2,6,3
3,1,14501,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
3,1,14502,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,14503,1,3,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,14504,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
3,3,10325,3,2,1,32,NA,38,3,0,13,5,5,90,4,6,2,2,2,2,6,7
2,1,14505,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,14506,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,10326,4,2,1,32,NA,38,8,3,18,5,5,90,4,2,6,6,6,6,6,7
2,2,10327,3,2,1,32,NA,38,3,8,3,5,5,90,2,6,2,4,4,4,6,7
4,1,14507,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,3,10328,3,2,1,32,NA,38,3,3,8,5,5,90,5,4,6,2,4,4,2,3
2,1,14508,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,14509,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,14510,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
3,3,10329,3,2,1,32,NA,38,3,8,0,5,5,90,5,3,4,4,5,4,5,5
2,1,14511,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
2,1,14512,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,10330,4,2,1,32,NA,38,8,8,3,5,5,90,2,2,2,2,2,2,2,7
4,1,14513,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
3,3,10331,3,2,1,32,NA,38,3,8,3,5,5,90,3,5,2,3,3,2,6,5
2,1,14514,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,14515,1,2,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,2,24347,2,1,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,24348,4,1,1,32,NA,38,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,24349,4,1,1,32,NA,38,NA,NA,NA,5,5,90,4,4,4,4,4,4,4,7
3,1,20977,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
3,3,13641,3,2,0,18,2,39,3,18,18,5,5,90,7,7,7,2,7,7,7,2
1,1,20935,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20924,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20890,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
2,1,20967,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20941,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20978,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20855,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20929,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20979,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,20932,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20957,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20993,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20966,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20944,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20903,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,13638,4,3,NA,18,NA,NA,13,0,8,NA,NA,NA,4,4,2,4,5,5,4,3
2,1,20874,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20879,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20949,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20895,1,3,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,4,13635,4,3,0,18,NA,39,3,8,8,5,5,90,2,4,2,5,5,4,6,7
4,1,20856,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20947,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13636,4,2,0,18,NA,27,8,8,3,1,12,87,2,5,2,2,4,4,6,3
4,1,20916,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
3,1,20990,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,20959,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,20982,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13631,4,2,0,18,NA,27,8,3,13,1,12,87,5,2,2,4,4,2,6,7
4,1,20942,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20928,1,3,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,4,13646,4,2,0,18,NA,27,18,0,25.5,1,12,87,4,2,2,4,2,4,2,3
4,1,20900,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20894,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20939,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
3,1,20922,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20934,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20989,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,13624,4,2,0,18,NA,39,18,0,3,5,5,90,4,4,6,4,5,4,6,3
4,1,20945,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,4,13654,4,3,0,18,4,39,3,0,8,5,5,90,3,4,4,4,2,4,2,7
4,1,20952,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,4,13629,4,3,1,18,NA,52,8,0,0,5,10,85,2,6,2,4,4,6,6,3
4,4,13651,4,3,0,18,NA,39,3,0,18,5,5,90,4,4,5,5,4,4,4,3
3,1,20857,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20867,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20955,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20938,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20994,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20914,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20962,1,3,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20858,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20883,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20946,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13655,4,3,0,18,NA,39,3,8,3,5,5,90,5,5,3,5,5,5,1,5
4,4,13632,4,3,0,18,NA,39,8,3,3,5,5,90,2,2,2,2,2,2,2,7
4,1,20961,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20964,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20868,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,4,13642,4,3,0,18,NA,39,8,0,3,5,5,90,4,2,2,2,2,4,6,7
4,1,20983,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,13648,4,2,0,18,NA,27,8,0,13,1,12,87,4,4,2,2,4,4,2,3
4,1,20936,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20908,1,1,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20918,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13619,4,3,0,18,NA,27,8,3,25.5,1,12,87,2,2,4,4,2,2,2,3
4,1,20919,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13634,4,3,1,18,4,30,18,0,0,5,10,85,6,6,2,2,2,2,6,3
4,1,20927,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13650,4,2,1,18,NA,30,8,0,3,5,10,85,4,2,4,4,4,2,4,3
4,1,20937,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13614,4,2,NA,18,NA,NA,13,0,3,NA,NA,NA,4,4,4,4,4,4,5,5
4,1,20943,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20882,1,3,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20884,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20968,1,3,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20960,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13621,4,2,1,18,NA,52,3,0,8,5,10,85,4,4,2,6,2,4,1,3
4,1,20875,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20912,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20965,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13639,4,2,0,18,NA,39,8,3,18,5,5,90,5,4,2,5,4,4,2,3
4,1,20885,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20931,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20991,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20877,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13628,4,2,0,18,NA,39,8,25.5,8,5,5,90,2,2,2,2,2,2,2,7
4,1,20992,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,13617,4,3,0,18,NA,39,8,3,25.5,5,5,90,3,2,2,4,5,2,2,5
4,1,20974,1,2,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,4,13615,4,2,1,18,4,52,13,0,3,5,10,85,5,6,2,4,2,2,6,7
4,1,20988,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20917,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,4,13645,4,2,0,18,4,27,13,8,8,1,12,87,2,6,6,6,6,6,6,7
4,1,20859,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13618,4,3,0,18,4,27,3,3,3,1,12,87,2,2,6,2,2,2,2,7
2,1,20860,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
2,4,13643,4,3,0,18,NA,39,8,8,8,5,5,90,3,5,5,4,4,2,2,6
4,1,20986,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,4,13637,4,3,0,18,NA,27,3,0,3,1,12,87,4,2,6,2,5,2,2,7
4,4,13656,4,2,0,18,3,39,8,3,3,5,5,90,2,2,2,4,2,2,2,7
4,1,20861,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20866,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
2,4,13616,4,2,0,18,3,27,8,0,8,1,12,87,4,4,5,7,5,6,6,3
4,1,20865,1,3,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,13653,4,2,0,18,NA,27,8,0,8,1,12,87,4,6,6,4,2,6,6,3
4,1,20987,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20963,1,2,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20971,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,13633,4,2,1,18,NA,30,3,0,18,5,10,85,4,2,4,2,5,4,4,7
4,4,13640,4,2,0,18,4,39,3,8,3,5,5,90,4,2,2,2,4,2,2,7
4,1,20921,1,2,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20920,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20926,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20975,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20954,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20940,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20909,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20930,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20981,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20951,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20872,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20862,1,3,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20913,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13627,4,2,0,18,4,39,3,0,13,5,5,90,5,5,2,4,4,7,5,5
4,1,20973,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,4,13630,4,2,0,18,NA,39,8,0,8,5,5,90,3,4,2,3,3,3,2,3
4,1,20980,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20925,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20985,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20923,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20958,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20970,1,2,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,4,13649,4,2,0,18,NA,39,8,0,13,5,5,90,5,3,4,4,2,5,4,3
4,4,13644,4,3,1,18,2,30,3,8,3,5,10,85,2,2,2,2,2,2,4,3
4,1,20950,1,2,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13647,4,3,1,18,NA,52,8,3,3,5,10,85,4,4,5,5,5,2,6,5
4,1,20953,1,2,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20869,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20902,1,3,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20891,1,2,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,4,13622,4,2,1,18,NA,52,8,0,0,5,10,85,2,2,2,2,6,6,2,7
4,1,20915,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20904,1,3,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20933,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20878,1,2,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20892,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20976,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20972,1,2,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
4,1,20948,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
2,1,20969,1,3,1,18,NA,30,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20897,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20906,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20863,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,13626,4,2,0,18,NA,39,8,3,3,5,5,90,2,4,2,4,4,4,2,7
4,1,20881,1,2,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
4,1,20864,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20984,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,4,13620,4,3,0,18,NA,27,8,0,8,1,12,87,2,2,2,5,5,4,2,7
4,1,20886,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20905,1,3,0,18,NA,27,NA,NA,NA,1,12,87,1,1,1,1,1,1,1,1
2,1,20870,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20910,1,3,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20887,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20876,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,4,13623,4,2,NA,18,NA,NA,8,0,8,NA,NA,NA,4,2,5,4,5,2,2,7
4,1,20893,1,2,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
4,1,20873,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20888,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20896,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,13625,4,3,1,18,NA,52,13,13,8,5,10,85,2,6,4,6,2,2,6,7
4,4,13652,4,2,0,18,NA,39,8,0,18,5,5,90,3,5,4,4,5,2,1,7
4,1,20898,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20880,1,2,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
4,1,20871,1,3,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20907,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20889,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20899,1,2,1,18,NA,33,NA,NA,NA,0,5,95,1,1,1,1,1,1,1,1
4,1,20901,1,3,1,18,NA,77,NA,NA,NA,0,15,85,1,1,1,1,1,1,1,1
4,1,20956,1,3,1,18,NA,59,NA,NA,NA,0,6,94,1,1,1,1,1,1,1,1
1,1,24275,1,1,1,18,NA,52,NA,NA,NA,5,10,85,1,1,1,1,1,1,1,1
4,1,20911,1,3,0,18,NA,39,NA,NA,NA,5,5,90,1,1,1,1,1,1,1,1
1,4,23060,4,1,0,18,4,27,8,18,0,1,12,87,2,2,2,2,2,2,2,3
